"filer_name","election_year","jurisdiction","office","position","party","contributions_amount","expenditures_amount","debts_amount","independent_expenditures_for_amount","independent_expenditures_against_amount","jurisdiction_type","candidacy_id","jurisdiction_code","declared","withdrew","discontinued"
"Patrick Decker","2025","SNOHOMISH CO","COUNTY CHARTER REVIEW COMMISSIONER","3",,"0","0","0","5533.34","0","Local","3334403","4107","2025-05-09T00:00:00.000",,
"Patrick Decker","2021","CITY OF LYNNWOOD","CITY COUNCIL MEMBER","2",,"0.0","1220.00","0.0","0","0","Local","99117","3684","2021-05-17T00:00:00.000",,
"Patrick D Harman","2019","CITY OF OAK HARBOR","MAYOR",,"NON PARTISAN","0","0","0","0","0","Local","1850","3789","2019-05-17T00:00:00.000",,
"Patrick D Harman (Patrick ""Pat"" Harman)","2024","State of Washington","LIEUTENANT GOVERNOR",,"OTHER","0","0","0.0","0","0","Statewide","3296799","1000","2024-05-06T00:00:00.000",,
"Patrick D Harman (Patrick ""Pat"" Harman)","2023","CITY OF OAK HARBOR","CITY COUNCIL MEMBER","2",,"0","0","0","0","0","Local","689605","3789","2023-05-15T00:00:00.000",,
"Patrick D. Miller (Pat Miller)","2021","CITY OF ELMA","CITY COUNCIL MEMBER","1",,"0","0","0","0","0","Local","211545","3268","2021-05-17T00:00:00.000",,
"Patrick D. Miller (PATRICK MILLER)","2017","CITY OF ELMA","CITY COUNCIL MEMBER",,,"0","0","0","0","0","Local","22557","3268",,,
"Patrick D. Murphy (Patrick David Murphy)","2026","CLALLAM CO DISTRICT COURT (1)","DISTRICT COURT JUDGE",,,"20351.19","4932.77","0.0","0","0","Judicial","3391695","3134","2026-05-06T00:00:00.000",,
"Patrick Evan Bell (Pat Bell)","2024","LEG DISTRICT 07 - HOUSE","STATE REPRESENTATIVE","2","REPUBLICAN","52689.13","51834.25","0.0","0","0","Legislative","3296691","4791","2024-05-06T00:00:00.000",,
"Patrick Fine Days DePoe (Patrick DePoe)","2026","LEG DISTRICT 24 - HOUSE","STATE REPRESENTATIVE","2","DEMOCRATIC","43323.78","7780.28","2155.67","0","0","Legislative","3391530","4825","2026-05-04T00:00:00.000",,
"Patrick Fine Days DePoe (Patrick DePoe)","2024","State of Washington","PUBLIC LANDS COMMISSIONER",,"DEMOCRATIC","202327.36","190895.79","0.00","94559.00","0","Statewide","3253607","1000","2024-05-08T00:00:00.000",,
"Patrick Finnelly","2023","TOWN OF HUNTS POINT","CITY COUNCIL MEMBER","4",,"0","0","0","0","0","Local","2079151","3416","2023-05-19T00:00:00.000",,
"Patrick H Alesse","2013","BIRCH BAY WATER & SEWER DIST","WATER & SEWER COMMISSIONER",,"NON PARTISAN","0","0","0","0","0","Local","10090","4361",,,
"Patrick H Alesse (ALESSE PATRICK H)","2019","BIRCH BAY WATER & SEWER DIST","WATER & SEWER COMMISSIONER",,,"0","0","0","0","0","Local","24571","4361","2019-05-13T00:00:00.000",,
"Patrick Harbison","2025","PORT OF KALAMA","PORT COMMISSIONER","2",,"0","0","0","0","0","Local","3322477","3943","2025-05-05T00:00:00.000",,
"Patrick Harbison","2021","PORT OF KALAMA","PORT COMMISSIONER","2",,"0","0","0","0","0","Local","94210","3943","2021-05-17T00:00:00.000",,
"Patrick Harbison","2020","COWLITZ PUD","PUBLIC UTILITY COMMISSIONER","1",,"3295.34","3928.45","0.0","0","0","Local","42501","3210",,,
"Patrick H. Nicholson, JR.","2019","YAKIMA FIRE PROT DIST 04","FIRE COMMISSIONER","2",,"0","0","0","0","0","Local","18930","4426","2019-05-17T00:00:00.000",,
"PATRICK HOLMAN (Pat Holman)","2025","CITY OF CLARKSTON","CITY COUNCIL MEMBER","3",,"0","0","0","0","0","Local","3322454","3163","2025-05-05T00:00:00.000",,
"PATRICK HOLMAN (Pat Holman)","2021","CITY OF CLARKSTON","CITY COUNCIL MEMBER","3",,"0","0","0","0","0","Local","109580","3163","2021-05-17T00:00:00.000",,
"patrick j barker (Patrick Barker)","2023","COLUMBIA FIRE PROT DIST 03","FIRE COMMISSIONER","2",,"0","0","0","0","0","Local","1292251","3182","2023-05-18T00:00:00.000",,
"patrick j barker (PATRICK BARKER)","2017","COLUMBIA FIRE PROT DIST 03","FIRE COMMISSIONER",,,"0","0","0","0","0","Local","19368","3182",,,
"Patrick Jerome (Jerry) Doyle (Jerry Doyle)","2026","PACIFIC CO","COUNTY COMMISSIONER","3","INDEPENDENT","0","0","0","0","0","Local","3391548","3841","2026-05-04T00:00:00.000",,
"Patrick Jerome (Jerry) Doyle (Jerry Doyle)","2022","PACIFIC CO","COUNTY COMMISSIONER","3","INDEPENDENT","0","0","0.0","0","0","Local","688918","3841",,,
"PATRICK J HOCHSTATTER","2013","GRANT FIRE PROT DIST 05","FIRE COMMISSIONER",,"NON PARTISAN","0","0","0","0","0","Local","9638","3345",,,
"PATRICK J HOCHSTATTER (Pat Hochstatter)","2025","GRANT FIRE PROT DIST 05","FIRE COMMISSIONER","3",,"0","0","0","0","0","Local","3323407","3345","2025-05-05T00:00:00.000",,
"PATRICK J HOCHSTATTER (Pat Hochstatter)","2019","GRANT FIRE PROT DIST 05","FIRE COMMISSIONER",,,"0","0","0","0","0","Local","23888","3345","2019-05-16T00:00:00.000",,
"PATRICK J HOCHSTATTER (PAT HOCHSTATTER)","2023","PORT OF GRANT CO DIST 06","PORT COMMISSIONER","3",,"0","0","0","0","0","Local","1626377","3362","2023-05-17T00:00:00.000",,
"Patrick J Wiltzius","2025","LEWIS WATER & SEWER DIST 4","WATER & SEWER COMMISSIONER","2",,"0","0","0","0","0","Local","3331763","5032","2025-05-07T00:00:00.000",,
"Patrick Kennedy","2025","TOWN OF STEILACOOM","CITY COUNCIL MEMBER","2",,"0","0","0","0","0","Local","3321607","4183",,,"2025-05-07T00:00:00.000"
"Patrick Kennedy","2021","PORT OF COUPEVILLE","PORT COMMISSIONER",,,"0","0","0","0","0","Local","567299","3928",,,
"Patrick Kenneth Bell","2014","WHATCOM CO","COUNTY CHARTER REVIEW COMMISSIONER",,"NON PARTISAN","0","0","0","640.90","0","Local","8169","4335",,,
"Patrick Kenneth Bell","2013","PORT OF BELLINGHAM","PORT COMMISSIONER",,"NON PARTISAN","42328.97","54611.17","0.0","7817.32","0","Local","10028","3919",,,
"Patrick Kenneth Bell (Ken Bell)","2025","PORT OF BELLINGHAM","PORT COMMISSIONER","2",,"23084.00","23825.01","0.0","0","0","Local","3322277","3919","2025-05-05T00:00:00.000",,
"Patrick Kenneth Bell (Ken Bell)","2024","WHATCOM CO","COUNTY CHARTER REVIEW COMMISSIONER",,,"0","0","0","0","0","Local","3309338","4335","2024-05-08T00:00:00.000",,"2024-12-02T00:00:00.000"
"Patrick Kenneth Bell (Ken Bell)","2021","PORT OF BELLINGHAM","PORT COMMISSIONER","2",,"63911.36","63935.86","0.0","0","0","Local","93598","3919","2021-05-17T00:00:00.000",,
"Patrick Kenneth Bell (PATRICK BELL)","2017","PORT OF BELLINGHAM","PORT COMMISSIONER",,"NON PARTISAN","33327.29","33178.86","0.0","0","0","Local","2686","3919",,,
"Patrick K. Spurlock","2022","LEG DISTRICT 03 - HOUSE","STATE REPRESENTATIVE","2","NONE","565.00","565.00","0.0","0","0","Legislative","576018","4783","2022-05-16T00:00:00.000",,
"Patrick Lee Carter (Patrick Carter)","2025","HOCKINSON SD 098","SCHOOL DIRECTOR","2",,"0","0","0","0","0","Local","3322481","3409","2025-05-05T00:00:00.000","2025-05-13T00:00:00.000",
"Patrick Lee Carter (Patrick Carter)","2021","HOCKINSON SD 098","SCHOOL DIRECTOR","2",,"0","0","0","0","0","Local","239132","3409","2021-05-18T00:00:00.000",,
"Patrick Leonetti","2021","ALDERWOOD WATER & WASTEWATER DIST","WATER & SEWER COMMISSIONER","2",,"0","0","0","0","0","Local","93563","3018","2021-05-17T00:00:00.000",,
"Patrick Lewis (Patrick D. Lewis)","2025","STEILACOOM HIST SD 001","SCHOOL DIRECTOR","2",,"0","0","0","0","0","Local","3325778","4184","2025-05-06T00:00:00.000",,
"Patrick McConnell","2023","SKAMANIA CO PARK AND REC DIST 01","PARK & RECREATION COMMISSIONER","1",,"0","0","0","0","0","Local","2078337","5213","2023-05-17T00:00:00.000",,
"Patrick McKann","2023","CITY OF SPOKANE","MAYOR",,,"0","0","0.0","0","0","Local","1625584","4150","2023-05-19T00:00:00.000",,
"Patrick Methvin (PATRICK METHVIN)","2017","VOLUNTARY FILER","SCHOOL DIRECTOR",,,"0","0","0","0","0",,"21396","4929",,,
"PATRICK M. HANIS","2011","Lake Meridian Water District","WATER & SEWER COMMISSIONER",,"NON PARTISAN","0","0","0","0","0","Local","12347","3529",,,
"PATRICK M. HANIS (Patrick Hanis)","2023","Lake Meridian Water District","WATER & SEWER COMMISSIONER","1",,"0","0","0","0","0","Local","689902","3529","2023-05-15T00:00:00.000",,
"PATRICK M. HANIS (PATRICK HANIS)","2017","Lake Meridian Water District","WATER & SEWER COMMISSIONER",,"NONE","0","0","0","0","0","Local","3228","3529",,,
"Patrick Miller","2024","LEG DISTRICT 09 - HOUSE","STATE REPRESENTATIVE","1","DEMOCRATIC","13829.90","13829.90","0.0","856.61","0","Legislative","3296757","4795","2024-05-08T00:00:00.000",,
"Patrick M. Moriarty","2023","SNOHOMISH CO SUPERIOR COURT","SUPERIOR COURT JUDGE","Superior Court Judge Position 17",,"88606.78","97826.85","0.00","993.96","0","Judicial","689105","4112","2023-05-15T00:00:00.000",,
"Patrick M. Moriarty (Patrick M Moriarty)","2024","SNOHOMISH CO SUPERIOR COURT","SUPERIOR COURT JUDGE","Superior Court Judge Position 17",,"4683.56","5120.89","0.0","0","0","Judicial","3253652","4112","2024-05-06T00:00:00.000",,
"PATRICK M. PEARSON","2015","VILLAGE GREEN METRO PARK DIST","PARK & RECREATION COMMISSIONER",,"NON PARTISAN","0","0","0","0","0","Local","6250","5166",,,
"PATRICK M. PEARSON","2013","NORTH KITSAP FIRE & RESCUE","FIRE COMMISSIONER",,"NON PARTISAN","0","0","0","0","0","Local","9311","3551",,,
"PATRICK M. PEARSON","2010","VILLAGE GREEN METRO PARK DIST","PARK & RECREATION COMMISSIONER",,"NON PARTISAN","0","0","0","0","0","Local","13311","5166",,,
"PATRICK M. PEARSON (Patrick M. Pearson)","2025","NORTH KITSAP FIRE & RESCUE","FIRE COMMISSIONER","2",,"0","0","0","0","0","Local","3323100","3551","2025-05-05T00:00:00.000",,
"PATRICK M. PEARSON (Patrick M. Pearson)","2021","VILLAGE GREEN METRO PARK DIST","PARK & RECREATION COMMISSIONER","4",,"0","0","0","0","0","Local","95049","5166","2021-05-17T00:00:00.000",,
"PATRICK M. PEARSON (PEARSON PATRICK M)","2019","NORTH KITSAP FIRE & RESCUE","FIRE COMMISSIONER",,,"0","0","0","0","0","Local","24468","3551","2019-05-13T00:00:00.000",,
"Patrick M. Peck (Pat Peck)","2025","ALDERWOOD WATER & WASTEWATER DIST","WATER & SEWER COMMISSIONER","2",,"0","0","0","0","0","Local","3322931","3018","2025-05-05T00:00:00.000",,
"Patrick M. Peck (Pat Peck)","2023","ALDERWOOD WATER & WASTEWATER DIST","WATER & SEWER COMMISSIONER","4",,"0","0","0.0","0","0","Local","884350","3018","2023-05-15T00:00:00.000",,
"Patrick O'Brien","2023","MASON FIRE PROT DIST 17","FIRE COMMISSIONER","2",,"0","0","0","0","0","Local","2079281","3714","2023-05-15T00:00:00.000",,
"Patrick O Simmons (Patrick Simmons)","2021","PORT OF OTHELLO","PORT COMMISSIONER","3",,"0","0","0","0","0","Local","458096","3838","2021-05-20T00:00:00.000",,
"Patrick (Pat) Cobrea","2025","MAGGIE LAKE WATER DIST","WATER & SEWER COMMISSIONER","1",,"0","0","0","0","0","Local","3369019","4529","2025-07-28T00:00:00.000",,
"Patrick (Pat) Mastaler","2019","KENNEWICK SD 017","SCHOOL DIRECTOR","5",,"0","0","0","0","0","Local","18688","3458","2019-05-13T00:00:00.000",,
"Patrick Reddy","2025","CITY OF LONG BEACH","CITY COUNCIL MEMBER","4",,"0","0","0","0","0","Local","3324856","3671","2025-05-05T00:00:00.000",,
"Patrick Reddy","2023","CITY OF LONG BEACH","MAYOR",,,"0","0","0","0","0","Local","2079387","3671","2023-05-15T00:00:00.000",,
"Patrick Reed","2010","LEG DISTRICT 31 - HOUSE","STATE REPRESENTATIVE",,"REPUBLICAN","3187.76","3186.73","1525.28","0","0","Legislative","13272","4839",,,
"Patrick Reed (PATRICK REED)","2019","CITY OF SUMNER","CITY COUNCIL MEMBER",,"NON PARTISAN","0","0","0","0","0","Local","1650","4207","2019-05-13T00:00:00.000",,
"Patrick Reed (PATRICK REED)","2015","CITY OF SUMNER","CITY COUNCIL MEMBER",,"NONE","0","0","0","0","0","Local","5660","4207",,,
"Patrick Richard Peacock (Patrick Peacock)","2026","LEG DISTRICT 05 - HOUSE","STATE REPRESENTATIVE","2","REPUBLICAN","1200.00","27.53","0.0","0","0","Legislative","3392038","4787","2026-05-04T00:00:00.000",,
"Patrick Richard Peacock (Patrick Peacock)","2024","LEG DISTRICT 05 - SENATE","STATE SENATOR",,"REPUBLICAN","2821.00","6821.00","0.0","0","0","Legislative","3296598","4734",,,
"Patrick Richard Peacock (Patrick Peacock)","2024","LEG DISTRICT 05 - HOUSE","STATE REPRESENTATIVE","2","REPUBLICAN","23370.00","27370.00","0.0","0","0","Legislative","3298911","4787","2024-05-06T00:00:00.000",,
"Patrick Richard Peacock (Patrick Peacock)","2023","TAHOMA SD 409","SCHOOL DIRECTOR","5",,"4619.57","4754.75","0.0","3972.30","0","Local","689303","4220","2023-05-18T00:00:00.000",,
"Patrick R Stickney (Patrick Stickney)","2026","LEG DISTRICT 29 - HOUSE","STATE REPRESENTATIVE","2","DEMOCRATIC","23003.38","15245.26","4623.48","0","0","Legislative","3391080","4835","2026-05-04T00:00:00.000",,
"Patrick Sample","2021","SNOHOMISH FIRE PROT DIST 26","FIRE COMMISSIONER","2",,"0","0","0","0","0","Local","164396","4132","2021-05-20T00:00:00.000",,
"Patrick Shannon Ryan","2019","COWLITZ DIST 02 FIRE & RESCUE","FIRE COMMISSIONER",,,"0","0","0","0","0","Local","23907","3204","2019-05-17T00:00:00.000",,
"Patrick S Kelleher","2014","KITTITAS PUD 01 - ELE","PUBLIC UTILITY COMMISSIONER",,"NON PARTISAN","0","0","0","0","0","Local","7962","3573",,,
"Patrick S Kelleher (Patrick Kelleher)","2020","KITTITAS PUD 01 - ELE","PUBLIC UTILITY COMMISSIONER","1",,"500.00","5832.74","0.0","0","0","Local","38576","3573",,,
"Patrick S. Shepler (Patrick Shepler)","2021","SAN JUAN FIRE PROT DIST 02","FIRE COMMISSIONER","2",,"0","0","0","0","0","Local","315967","4041","2021-05-20T00:00:00.000",,
"Patrick Tarzwell (Pat Tarzwell)","2024","MASON CO","COUNTY COMMISSIONER","2","REPUBLICAN","38369.51","37670.04","0.0","0","0","Local","3311859","3699","2024-05-10T00:00:00.000",,
"Patrick T. Johnson (PATRICK JOHNSON)","2018","SPOKANE CO DIST CT-SPOKANE","DISTRICT COURT JUDGE","1","NON PARTISAN","53565.91","52038.85","0.0","527.89","0","Judicial","949","4155",,,
"Patrick T. Johnson (PATRICK JOHNSON)","2014","SPOKANE CO","COUNTY PROSECUTOR",,"REPUBLICAN","0","0","0","0","0","Local","7091","4151",,,
"Patrick T. Johnson (Patrick T Johnson)","2026","SPOKANE CO DIST CT-SPOKANE","DISTRICT COURT JUDGE","1",,"0","0","0","0","0","Judicial","3391134","4155","2026-05-04T00:00:00.000",,
"Patrick T. Johnson (Patrick T Johnson)","2022","SPOKANE CO DIST CT-SPOKANE","DISTRICT COURT JUDGE","1",,"0","0","0","0","0","Judicial","567763","4155","2022-05-16T00:00:00.000",,
"PATRICK TUCKER","2014","BENTON PUD 01- ELEC","PUBLIC UTILITY COMMISSIONER",,"NON PARTISAN","0","0","0","0","0","Local","7747","3059",,,
"PATRICK TUCKER (Pat Tucker)","2023","PATERSON SD 050","SCHOOL DIRECTOR","5",,"0","0","0","0","0","Local","1626355","3862","2023-05-18T00:00:00.000",,
"PATRICK TUCKER (Pat Tucker)","2020","BENTON PUD 01- ELEC","PUBLIC UTILITY COMMISSIONER","1",,"0","0","0","0","0","Local","43887","3059",,,
"Patrick V Cook (PATRICK COOK)","2015","SNOHOMISH FIRE PROT DIST 12","FIRE COMMISSIONER",,"NON PARTISAN","0","0","0","0","0","Local","5180","4708",,,
"Patrick W Burch","2025","Spokane Valley Fire Department","FIRE COMMISSIONER","1",,"0","0","0","0","0","Local","3323293","4157","2025-05-05T00:00:00.000",,
"Patrick W Burch (BURCH PATRICK W)","2019","Spokane Valley Fire Department","FIRE COMMISSIONER",,,"0","0","0","0","0","Local","23983","4157","2019-05-13T00:00:00.000",,
"Patrick W Burch (PATRICK BURCH)","2017","Spokane Valley Fire Department","FIRE COMMISSIONER",,"NON PARTISAN","0","0","0","0","0","Local","2560","4157",,,
"Patrisha Werdahl","2025","SATSOP SD 104","SCHOOL DIRECTOR","4",,"0","0","0","0","0","Local","3335804","4046","2025-05-09T00:00:00.000",,
"Pat Saldana","2023","MORTON SD 214","SCHOOL DIRECTOR","4",,"0","0","0","0","0","Local","1539860","3743","2023-05-19T00:00:00.000",,
"Pat Saldana","2022","LEWIS CO","COUNTY COMMISSIONER","3","REPUBLICAN","0.0","0.00","0.0","0","0","Local","567729","3626","2022-05-18T00:00:00.000",,
"Pat Saldana (PAT SALDANA)","2015","MORTON SD 214","SCHOOL DIRECTOR",,,"0","0","0","0","0","Local","22813","3743",,,
"Pat Sullivan","2022","LEG DISTRICT 47 - HOUSE","STATE REPRESENTATIVE",,,"35122.08","62607.49","0.0","0","0","Legislative","93127","4872",,,
"Pat Sullivan","2012","LEG DISTRICT 47 - HOUSE","STATE REPRESENTATIVE",,"DEMOCRATIC","209045.50","209562.51","3193.50","897.45","0","Legislative","10597","4872",,,
"Pat Sullivan","2010","LEG DISTRICT 47 - HOUSE","STATE REPRESENTATIVE",,"DEMOCRATIC","208190.16","201241.05","5250.00","62359.09","0","Legislative","13124","4872",,,
"Pat Sullivan (PATRICK SULLIVAN)","2014","LEG DISTRICT 47 - HOUSE","STATE REPRESENTATIVE",,"DEMOCRATIC","268983.33","235644.20","1250.00","20000.00","0","Legislative","7425","4872",,,
"Pat Sullivan (PAT SULLIVAN)","2020","LEG DISTRICT 47 - HOUSE","STATE REPRESENTATIVE","2","DEMOCRATIC","216190.19","210429.85","0.0","8575.54","0","Legislative","1209","4872",,,
"Pat Sullivan (PAT SULLIVAN)","2018","LEG DISTRICT 47 - HOUSE","STATE REPRESENTATIVE","2","DEMOCRATIC","260462.74","301703.01","0.0","29537.03","2100.00","Legislative","329","4872",,,
"Pat Sullivan (PAT SULLIVAN)","2016","LEG DISTRICT 47 - HOUSE","STATE REPRESENTATIVE",,"DEMOCRATIC","283749.61","262120.50","0.0","45180.64","4960.00","Legislative","4196","4872",,,
"Pat Sutherland","2025","NORTHSHORE UTILITY DIST","WATER & SEWER COMMISSIONER","2",,"0","0","0","0","0","Local","3323473","3785","2025-05-05T00:00:00.000",,
"PATTEN KIM D","2015","OCEAN BEACH SD 101","SCHOOL DIRECTOR",,"NON PARTISAN","0","0","0","0","0","Local","6249","3795",,,
"PATTEN KIM D","2011","OCEAN BEACH SD 101","SCHOOL DIRECTOR",,"NON PARTISAN","0","0","0","0","0","Local","11728","3795",,,
"PATTERSON JULIA L","2013","KING CO","COUNTY COUNCIL MEMBER",,"NON PARTISAN","2322.00","2322.00","0.0","0","0","Local","9324","5090",,,
"PATTERSON JULIA L","2009","KING CO","COUNTY COUNCIL MEMBER",,"NON PARTISAN","84300.00","83782.50","0.0","0","0","Local","14678","5090",,,
"PATTERSON MICHELLE F","2015","CITY OF SNOQUALMIE","CITY COUNCIL MEMBER",,"NON PARTISAN","0","0","0","0","0","Local","6252","4138",,,
"PATTERSON PATRICK W","2009","STANWOOD-CAMANO SD 401 *","SCHOOL DIRECTOR",,"NON PARTISAN","0","0","0","0","0","Local","14679","4177",,,
"PATTERSON TIMOTHY R","2009","EATONVILLE SD 404 *","SCHOOL DIRECTOR",,"NON PARTISAN","0","0","0","0","0","Local","14677","3260",,,
"Patti Belle","2025","CITY OF LAKEWOOD","CITY COUNCIL MEMBER","5",,"0","0","0","0","0","Local","3321846","4905","2025-05-05T00:00:00.000",,
"Patti Belle","2021","CITY OF LAKEWOOD","CITY COUNCIL MEMBER","5",,"0","0","0","268.31","0","Local","93629","4905","2021-05-18T00:00:00.000",,
"Patti Connolly Walker","2022","SPOKANE CO DIST CT-SPOKANE","DISTRICT COURT JUDGE","4",,"0","0","0","0","0","Judicial","567820","4155","2022-05-18T00:00:00.000",,
"Patti Connolly Walker","2018","SPOKANE CO DIST CT-SPOKANE","DISTRICT COURT JUDGE","4","NON PARTISAN","0","0","0","0","0","Judicial","953","4155",,,
"Patti Connolly Walker","2014","SPOKANE CO DIST CT-SPOKANE","DISTRICT COURT JUDGE",,"NON PARTISAN","0","0","0","0","0","Judicial","8106","4155",,,
"Patti Connolly Walker","2010","SPOKANE CO DIST CT-SPOKANE","DISTRICT COURT JUDGE",,"NON PARTISAN","0","0","0","0","0","Judicial","13898","4155",,,
"Patti J McLean","2022","MASON CO","COUNTY ASSESSOR",,"INDEPENDENT","0","0","0","0","0","Local","567625","3699","2022-05-17T00:00:00.000",,
"Patti J McLean (Patti McLean)","2026","MASON CO","COUNTY ASSESSOR",,"INDEPENDENT","0","0","0","0","0","Local","3391503","3699","2026-05-04T00:00:00.000",,
"Patti J McLean (PATTI  MCLEAN )","2018","MASON CO","COUNTY ASSESSOR",,"NONE","0","0","0","0","0","Local","351","3699",,,
"Patti J McLean (PATTI  MCLEAN )","2014","MASON CO","COUNTY ASSESSOR",,"NONE","0","0","0","0","0","Local","7243","3699",,,
"Patti M Klefbeck (Patti Klefbeck)","2025","GRANT CO HOSP DIST 7","HOSPITAL COMMISSIONER","2",,"0","0","0","0","0","Local","3322561","5038","2025-05-05T00:00:00.000","2025-05-07T00:00:00.000",
"Patti M Klefbeck (Patti Klefbeck)","2023","GRANT CO HOSP DIST 7","HOSPITAL COMMISSIONER","4",,"0","0","0","0","0","Local","1635518","5038","2023-05-18T00:00:00.000",,
"Patti M Klefbeck (PATTI KLEFBECK)","2017","GRANT CO HOSP DIST 7","HOSPITAL COMMISSIONER",,,"0","0","0","0","0","Local","20976","5038",,,
"Patti Paris","2010","GRANT PUD 02 - ELE","PUBLIC UTILITY COMMISSIONER",,"NON PARTISAN","29812.72","29623.60","0.0","0","0","Local","13313","3367",,,
"Patti Paris (PATTI PARIS)","2018","GRANT PUD 02 - ELE","PUBLIC UTILITY COMMISSIONER","Commissioner Distict At-Large B","NONE","55742.10","30880.60","0.0","15514.44","0","Local","612","3367",,,
"PATTON ERIC L (Eric L Pattton)","2023","EAST CO FIRE & RESCUE","FIRE COMMISSIONER",,,"0","0","0","0","0","Local","2478253","5116",,,
"PATTON ERIC L (ERIC PATTON)","2017","East Grays Harbor Fire and Rescue","FIRE COMMISSIONER",,,"0","0","0","0","0","Local","21610","3376",,,
"PATTON ERIC L (ERIC PATTON)","2011","East Grays Harbor Fire and Rescue","FIRE COMMISSIONER",,,"0","0","0","0","0","Local","21609","3376",,,
"PATTON JAMES M","2013","PORT OF COUPEVILLE","PORT COMMISSIONER",,"NON PARTISAN","0","0","0","0","0","Local","9317","3928",,,
"Patty Anderson","2023","WAHKIAKUM SD 200","SCHOOL DIRECTOR","4",,"0","0","0","0","0","Local","728688","4295","2023-05-15T00:00:00.000",,
"Patty Anderson","2019","WAHKIAKUM SD 200","SCHOOL DIRECTOR","4",,"0","0","0","0","0","Local","24740","4295","2019-05-17T00:00:00.000",,
"Patty Fink","2023","CITY OF WHITE SALMON","CITY COUNCIL MEMBER","1",,"0","0","0","0","0","Local","2078835","4373","2023-05-16T00:00:00.000",,
"Patty Hale","2025","PIERCE FIRE PROT DIST 14","WATER & SEWER COMMISSIONER",,,"0","0","0","0","0","Local","3323954","3897","2025-05-05T00:00:00.000",,
"Patty Neff-Carroll","2023","CITY OF GEORGE","CITY COUNCIL MEMBER","5",,"0","0","0","0","0","Local","2078926","3326","2023-05-15T00:00:00.000",,
"Patty Rhoden","2025","JEFFERSON HOSP DIST 2","HOSPITAL COMMISSIONER","5",,"0","0","0","0","0","Local","3323588","3447","2025-05-05T00:00:00.000",,
